timestamp, memory.used [MiB], memory.free [MiB], utilization.gpu [%]
2026/05/22 11:31:18.876, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:31:19.876, 12743 MiB, 3201 MiB, 17 %
2026/05/22 11:31:20.876, 12935 MiB, 3009 MiB, 17 %
2026/05/22 11:31:21.876, 13191 MiB, 2753 MiB, 24 %
2026/05/22 11:31:22.877, 13383 MiB, 2561 MiB, 2 %
2026/05/22 11:31:23.877, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:31:24.877, 13383 MiB, 2561 MiB, 1 %
2026/05/22 11:31:25.877, 12807 MiB, 3137 MiB, 11 %
2026/05/22 11:31:26.877, 13031 MiB, 2913 MiB, 8 %
2026/05/22 11:31:27.878, 13255 MiB, 2689 MiB, 99 %
2026/05/22 11:31:28.878, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:31:29.878, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:31:30.878, 12615 MiB, 3329 MiB, 0 %
2026/05/22 11:31:31.878, 12807 MiB, 3137 MiB, 16 %
2026/05/22 11:31:32.879, 13031 MiB, 2913 MiB, 23 %
2026/05/22 11:31:33.879, 13223 MiB, 2721 MiB, 21 %
2026/05/22 11:31:34.879, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:31:35.879, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:31:36.879, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:31:37.880, 12807 MiB, 3137 MiB, 18 %
2026/05/22 11:31:38.880, 12999 MiB, 2945 MiB, 27 %
2026/05/22 11:31:39.880, 13191 MiB, 2753 MiB, 23 %
2026/05/22 11:31:40.880, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:31:41.880, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:31:42.881, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:31:43.881, 12839 MiB, 3105 MiB, 29 %
2026/05/22 11:31:44.881, 13031 MiB, 2913 MiB, 49 %
2026/05/22 11:31:45.881, 13159 MiB, 2785 MiB, 100 %
2026/05/22 11:31:46.881, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:31:47.882, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:31:48.882, 12743 MiB, 3201 MiB, 15 %
2026/05/22 11:31:49.882, 12967 MiB, 2977 MiB, 12 %
2026/05/22 11:31:50.882, 13127 MiB, 2817 MiB, 3 %
2026/05/22 11:31:51.882, 13127 MiB, 2817 MiB, 0 %
2026/05/22 11:31:52.883, 12711 MiB, 3233 MiB, 7 %
2026/05/22 11:31:53.883, 12935 MiB, 3009 MiB, 10 %
2026/05/22 11:31:54.883, 13255 MiB, 2689 MiB, 8 %
2026/05/22 11:31:55.883, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:31:56.883, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:31:57.884, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:31:58.884, 12807 MiB, 3137 MiB, 11 %
2026/05/22 11:31:59.884, 13031 MiB, 2913 MiB, 10 %
2026/05/22 11:32:00.884, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:32:01.884, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:32:02.885, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:32:03.885, 12711 MiB, 3233 MiB, 19 %
2026/05/22 11:32:04.885, 12967 MiB, 2977 MiB, 8 %
2026/05/22 11:32:05.885, 13159 MiB, 2785 MiB, 9 %
2026/05/22 11:32:06.885, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:32:07.886, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:32:08.886, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:32:09.886, 12871 MiB, 3073 MiB, 12 %
2026/05/22 11:32:10.886, 13095 MiB, 2849 MiB, 34 %
2026/05/22 11:32:11.886, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:32:12.887, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:32:13.887, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:32:14.887, 12999 MiB, 2945 MiB, 8 %
2026/05/22 11:32:15.887, 13223 MiB, 2721 MiB, 8 %
2026/05/22 11:32:16.887, 13415 MiB, 2529 MiB, 7 %
2026/05/22 11:32:17.888, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:32:18.888, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:32:19.888, 12775 MiB, 3169 MiB, 20 %
2026/05/22 11:32:20.888, 12967 MiB, 2977 MiB, 26 %
2026/05/22 11:32:21.888, 13127 MiB, 2817 MiB, 100 %
2026/05/22 11:32:22.889, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:32:23.889, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:32:24.889, 12807 MiB, 3137 MiB, 11 %
2026/05/22 11:32:25.889, 12967 MiB, 2977 MiB, 8 %
2026/05/22 11:32:26.889, 13223 MiB, 2721 MiB, 9 %
2026/05/22 11:32:27.890, 13415 MiB, 2529 MiB, 7 %
2026/05/22 11:32:28.890, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:32:29.890, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:32:30.890, 12839 MiB, 3105 MiB, 9 %
2026/05/22 11:32:31.890, 13095 MiB, 2849 MiB, 9 %
2026/05/22 11:32:32.891, 13319 MiB, 2625 MiB, 69 %
2026/05/22 11:32:33.891, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:32:34.891, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:32:35.891, 12807 MiB, 3137 MiB, 10 %
2026/05/22 11:32:36.892, 13063 MiB, 2881 MiB, 8 %
2026/05/22 11:32:37.892, 13255 MiB, 2689 MiB, 45 %
2026/05/22 11:32:38.892, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:32:39.892, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:32:40.892, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:32:41.893, 12807 MiB, 3137 MiB, 11 %
2026/05/22 11:32:42.893, 13127 MiB, 2817 MiB, 8 %
2026/05/22 11:32:43.893, 13255 MiB, 2689 MiB, 3 %
2026/05/22 11:32:44.893, 13255 MiB, 2689 MiB, 1 %
2026/05/22 11:32:45.893, 12711 MiB, 3233 MiB, 0 %
2026/05/22 11:32:46.894, 12871 MiB, 3073 MiB, 9 %
2026/05/22 11:32:47.894, 13095 MiB, 2849 MiB, 9 %
2026/05/22 11:32:48.894, 13383 MiB, 2561 MiB, 2 %
2026/05/22 11:32:49.894, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:32:50.894, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:32:51.895, 12807 MiB, 3137 MiB, 8 %
2026/05/22 11:32:52.895, 13031 MiB, 2913 MiB, 8 %
2026/05/22 11:32:53.895, 13255 MiB, 2689 MiB, 76 %
2026/05/22 11:32:54.895, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:32:55.895, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:32:56.896, 12615 MiB, 3329 MiB, 0 %
2026/05/22 11:32:57.896, 12839 MiB, 3105 MiB, 28 %
2026/05/22 11:32:58.896, 13063 MiB, 2881 MiB, 34 %
2026/05/22 11:32:59.896, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:33:00.896, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:01.897, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:02.897, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:33:03.897, 12839 MiB, 3105 MiB, 13 %
2026/05/22 11:33:04.897, 13063 MiB, 2881 MiB, 8 %
2026/05/22 11:33:05.897, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:33:06.898, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:33:07.898, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:33:08.898, 12743 MiB, 3201 MiB, 96 %
2026/05/22 11:33:09.898, 12711 MiB, 3233 MiB, 36 %
2026/05/22 11:33:10.898, 12679 MiB, 3265 MiB, 6 %
2026/05/22 11:33:11.899, 12711 MiB, 3233 MiB, 3 %
2026/05/22 11:33:12.899, 12711 MiB, 3233 MiB, 84 %
2026/05/22 11:33:13.899, 12679 MiB, 3265 MiB, 44 %
2026/05/22 11:33:14.899, 12711 MiB, 3233 MiB, 55 %
2026/05/22 11:33:15.899, 12711 MiB, 3233 MiB, 42 %
2026/05/22 11:33:16.900, 12807 MiB, 3137 MiB, 3 %
2026/05/22 11:33:17.900, 13063 MiB, 2881 MiB, 3 %
2026/05/22 11:33:18.900, 13319 MiB, 2625 MiB, 3 %
2026/05/22 11:33:19.900, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:33:20.900, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:33:21.901, 12807 MiB, 3137 MiB, 34 %
2026/05/22 11:33:22.901, 12967 MiB, 2977 MiB, 28 %
2026/05/22 11:33:23.901, 13159 MiB, 2785 MiB, 3 %
2026/05/22 11:33:24.901, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:33:25.901, 12679 MiB, 3265 MiB, 7 %
2026/05/22 11:33:26.901, 12935 MiB, 3009 MiB, 7 %
2026/05/22 11:33:27.902, 13255 MiB, 2689 MiB, 11 %
2026/05/22 11:33:28.902, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:33:29.902, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:30.902, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:31.903, 12775 MiB, 3169 MiB, 10 %
2026/05/22 11:33:32.903, 12999 MiB, 2945 MiB, 9 %
2026/05/22 11:33:33.903, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:33:34.903, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:33:35.903, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:33:36.904, 12711 MiB, 3233 MiB, 1 %
2026/05/22 11:33:37.904, 12935 MiB, 3009 MiB, 8 %
2026/05/22 11:33:38.904, 13191 MiB, 2753 MiB, 9 %
2026/05/22 11:33:39.904, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:33:40.904, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:33:41.904, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:33:42.905, 12935 MiB, 3009 MiB, 9 %
2026/05/22 11:33:43.905, 13095 MiB, 2849 MiB, 100 %
2026/05/22 11:33:44.905, 13223 MiB, 2721 MiB, 1 %
2026/05/22 11:33:45.905, 13223 MiB, 2721 MiB, 0 %
2026/05/22 11:33:46.905, 12743 MiB, 3201 MiB, 8 %
2026/05/22 11:33:47.906, 12999 MiB, 2945 MiB, 9 %
2026/05/22 11:33:48.906, 13223 MiB, 2721 MiB, 86 %
2026/05/22 11:33:49.906, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:50.906, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:33:51.906, 12647 MiB, 3297 MiB, 1 %
2026/05/22 11:33:52.907, 12839 MiB, 3105 MiB, 18 %
2026/05/22 11:33:53.907, 13031 MiB, 2913 MiB, 30 %
2026/05/22 11:33:54.907, 13255 MiB, 2689 MiB, 99 %
2026/05/22 11:33:55.907, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:33:56.907, 13255 MiB, 2689 MiB, 1 %
2026/05/22 11:33:57.908, 12839 MiB, 3105 MiB, 9 %
2026/05/22 11:33:58.908, 13063 MiB, 2881 MiB, 9 %
2026/05/22 11:33:59.908, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:34:00.908, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:01.908, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:02.909, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:34:03.909, 12871 MiB, 3073 MiB, 11 %
2026/05/22 11:34:04.909, 13191 MiB, 2753 MiB, 22 %
2026/05/22 11:34:05.909, 13319 MiB, 2625 MiB, 3 %
2026/05/22 11:34:06.909, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:34:07.910, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:34:08.910, 12839 MiB, 3105 MiB, 8 %
2026/05/22 11:34:09.910, 13063 MiB, 2881 MiB, 13 %
2026/05/22 11:34:10.910, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:34:11.910, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:34:12.911, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:34:13.911, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:34:14.911, 12839 MiB, 3105 MiB, 12 %
2026/05/22 11:34:15.911, 13127 MiB, 2817 MiB, 15 %
2026/05/22 11:34:16.911, 13255 MiB, 2689 MiB, 3 %
2026/05/22 11:34:17.912, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:34:18.912, 12711 MiB, 3233 MiB, 0 %
2026/05/22 11:34:19.912, 12903 MiB, 3041 MiB, 8 %
2026/05/22 11:34:20.912, 13191 MiB, 2753 MiB, 17 %
2026/05/22 11:34:21.912, 13383 MiB, 2561 MiB, 2 %
2026/05/22 11:34:22.913, 13383 MiB, 2561 MiB, 1 %
2026/05/22 11:34:23.913, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:34:24.913, 12807 MiB, 3137 MiB, 18 %
2026/05/22 11:34:25.913, 13031 MiB, 2913 MiB, 15 %
2026/05/22 11:34:26.913, 13255 MiB, 2689 MiB, 29 %
2026/05/22 11:34:27.914, 13415 MiB, 2529 MiB, 8 %
2026/05/22 11:34:28.914, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:34:29.914, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:30.914, 12775 MiB, 3169 MiB, 9 %
2026/05/22 11:34:31.914, 13031 MiB, 2913 MiB, 9 %
2026/05/22 11:34:32.915, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:34:33.915, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:34.915, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:35.915, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:34:36.915, 12839 MiB, 3105 MiB, 31 %
2026/05/22 11:34:37.916, 12999 MiB, 2945 MiB, 49 %
2026/05/22 11:34:38.916, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:34:39.916, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:34:40.916, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:34:41.917, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:34:42.917, 12935 MiB, 3009 MiB, 9 %
2026/05/22 11:34:43.917, 13159 MiB, 2785 MiB, 10 %
2026/05/22 11:34:44.917, 13319 MiB, 2625 MiB, 2 %
2026/05/22 11:34:45.917, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:34:46.918, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:34:47.918, 12839 MiB, 3105 MiB, 13 %
2026/05/22 11:34:48.918, 13031 MiB, 2913 MiB, 100 %
2026/05/22 11:34:49.918, 13159 MiB, 2785 MiB, 1 %
2026/05/22 11:34:50.918, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:34:51.919, 12807 MiB, 3137 MiB, 14 %
2026/05/22 11:34:52.919, 13031 MiB, 2913 MiB, 17 %
2026/05/22 11:34:53.919, 13255 MiB, 2689 MiB, 73 %
2026/05/22 11:34:54.919, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:55.919, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:34:56.920, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:34:57.920, 12839 MiB, 3105 MiB, 13 %
2026/05/22 11:34:58.920, 13095 MiB, 2849 MiB, 10 %
2026/05/22 11:34:59.920, 13351 MiB, 2593 MiB, 39 %
2026/05/22 11:35:00.920, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:35:01.920, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:35:02.921, 12775 MiB, 3169 MiB, 9 %
2026/05/22 11:35:03.921, 12999 MiB, 2945 MiB, 9 %
2026/05/22 11:35:04.921, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:35:05.921, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:35:06.922, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:35:07.922, 12743 MiB, 3201 MiB, 10 %
2026/05/22 11:35:08.922, 12999 MiB, 2945 MiB, 13 %
2026/05/22 11:35:09.922, 13223 MiB, 2721 MiB, 3 %
2026/05/22 11:35:10.922, 13223 MiB, 2721 MiB, 1 %
2026/05/22 11:35:11.923, 12647 MiB, 3297 MiB, 0 %
2026/05/22 11:35:12.923, 12871 MiB, 3073 MiB, 7 %
2026/05/22 11:35:13.923, 13127 MiB, 2817 MiB, 9 %
2026/05/22 11:35:14.923, 13415 MiB, 2529 MiB, 52 %
2026/05/22 11:35:15.923, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:16.924, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:17.924, 12743 MiB, 3201 MiB, 13 %
2026/05/22 11:35:18.924, 12967 MiB, 2977 MiB, 8 %
2026/05/22 11:35:19.924, 13127 MiB, 2817 MiB, 100 %
2026/05/22 11:35:20.924, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:35:21.925, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:35:22.925, 12807 MiB, 3137 MiB, 11 %
2026/05/22 11:35:23.925, 13031 MiB, 2913 MiB, 9 %
2026/05/22 11:35:24.925, 13223 MiB, 2721 MiB, 100 %
2026/05/22 11:35:25.925, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:26.926, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:27.926, 12679 MiB, 3265 MiB, 1 %
2026/05/22 11:35:28.926, 12839 MiB, 3105 MiB, 17 %
2026/05/22 11:35:29.926, 13063 MiB, 2881 MiB, 22 %
2026/05/22 11:35:30.926, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:35:31.927, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:35:32.927, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:35:33.927, 12743 MiB, 3201 MiB, 7 %
2026/05/22 11:35:34.927, 12967 MiB, 2977 MiB, 8 %
2026/05/22 11:35:35.927, 13255 MiB, 2689 MiB, 7 %
2026/05/22 11:35:36.928, 13447 MiB, 2497 MiB, 2 %
2026/05/22 11:35:37.928, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:35:38.928, 13447 MiB, 2497 MiB, 0 %
2026/05/22 11:35:39.928, 12711 MiB, 3233 MiB, 17 %
2026/05/22 11:35:40.928, 12903 MiB, 3041 MiB, 31 %
2026/05/22 11:35:41.929, 13127 MiB, 2817 MiB, 23 %
2026/05/22 11:35:42.929, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:35:43.929, 13255 MiB, 2689 MiB, 0 %
2026/05/22 11:35:44.929, 12711 MiB, 3233 MiB, 1 %
2026/05/22 11:35:45.929, 12903 MiB, 3041 MiB, 11 %
2026/05/22 11:35:46.929, 13191 MiB, 2753 MiB, 7 %
2026/05/22 11:35:47.930, 13383 MiB, 2561 MiB, 2 %
2026/05/22 11:35:48.930, 13383 MiB, 2561 MiB, 1 %
2026/05/22 11:35:49.930, 13383 MiB, 2561 MiB, 0 %
2026/05/22 11:35:50.930, 12807 MiB, 3137 MiB, 30 %
2026/05/22 11:35:51.930, 13031 MiB, 2913 MiB, 49 %
2026/05/22 11:35:52.932, 13255 MiB, 2689 MiB, 21 %
2026/05/22 11:35:53.932, 13415 MiB, 2529 MiB, 2 %
2026/05/22 11:35:54.932, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:55.932, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:35:56.932, 12775 MiB, 3169 MiB, 8 %
2026/05/22 11:35:57.933, 13031 MiB, 2913 MiB, 20 %
2026/05/22 11:35:58.933, 13255 MiB, 2689 MiB, 23 %
2026/05/22 11:35:59.933, 13415 MiB, 2529 MiB, 8 %
2026/05/22 11:36:00.933, 13415 MiB, 2529 MiB, 1 %
2026/05/22 11:36:01.934, 12775 MiB, 3169 MiB, 0 %
2026/05/22 11:36:02.934, 12775 MiB, 3169 MiB, 16 %
2026/05/22 11:36:03.934, 12967 MiB, 2977 MiB, 50 %
2026/05/22 11:36:04.934, 13191 MiB, 2753 MiB, 28 %
2026/05/22 11:36:05.934, 13351 MiB, 2593 MiB, 2 %
2026/05/22 11:36:06.934, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:36:07.935, 13351 MiB, 2593 MiB, 1 %
2026/05/22 11:36:08.935, 12839 MiB, 3105 MiB, 8 %
2026/05/22 11:36:09.935, 13063 MiB, 2881 MiB, 9 %
2026/05/22 11:36:10.935, 13319 MiB, 2625 MiB, 90 %
2026/05/22 11:36:11.936, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:36:12.936, 13319 MiB, 2625 MiB, 0 %
2026/05/22 11:36:13.936, 12775 MiB, 3169 MiB, 20 %
2026/05/22 11:36:14.936, 12999 MiB, 2945 MiB, 19 %
2026/05/22 11:36:15.936, 13159 MiB, 2785 MiB, 20 %
2026/05/22 11:36:16.937, 13159 MiB, 2785 MiB, 0 %
2026/05/22 11:36:17.937, 12647 MiB, 3297 MiB, 12 %
2026/05/22 11:36:18.937, 12871 MiB, 3073 MiB, 15 %
2026/05/22 11:36:19.937, 13127 MiB, 2817 MiB, 15 %
2026/05/22 11:36:20.937, 13255 MiB, 2689 MiB, 100 %
2026/05/22 11:36:21.938, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:36:22.938, 13415 MiB, 2529 MiB, 0 %
2026/05/22 11:36:23.938, 12647 MiB, 3297 MiB, 2 %
2026/05/22 11:36:24.938, 12839 MiB, 3105 MiB, 22 %
2026/05/22 11:36:25.938, 13031 MiB, 2913 MiB, 45 %
2026/05/22 11:36:26.940, 13191 MiB, 2753 MiB, 100 %
2026/05/22 11:36:27.940, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:36:28.940, 13351 MiB, 2593 MiB, 0 %
2026/05/22 11:36:29.940, 12679 MiB, 3265 MiB, 0 %
2026/05/22 11:36:30.940, 12935 MiB, 3009 MiB, 8 %
2026/05/22 11:36:31.941, 13191 MiB, 2753 MiB, 21 %
2026/05/22 11:36:32.941, 13319 MiB, 2625 MiB, 3 %
2026/05/22 11:36:33.941, 13319 MiB, 2625 MiB, 1 %
2026/05/22 11:36:34.941, 12679 MiB, 3265 MiB, 1 %
